candidate,test,seed,load_pct,stim_cycles,generated,source_overrun,accepted,delivered,errors,total_cycles,avg_e2e_latency,max_e2e_latency,avg_internal_latency,max_internal_latency,throughput,fairness,max_request_wait,avg_timing_error,max_timing_error,measurement_delivered,measurement_cycles
a7_prefix_k4,optional_multilane_independent_stall,1,3,256,256,0,256,256,0,266,2.476562,6,1.453125,5,1.000000,1.000000,1,0.958333,4,256,256
