name,sources,padded_ports,empty_ports,padding_fraction,tree_levels,merge_nodes,state_bits,workload,mapping,trace_sha256,generated,accepted,overrun,event_p99_latency,pair_p99_latency,generated_pairs,complete_pairs,pair_completion_ratio,max_request_wait,drain_cycles,level0_link_util_mean,level0_link_util_max,level1_link_util_mean,level1_link_util_max,level2_link_util_mean,level2_link_util_max,mapping_wire_span_max,mapping_wire_span_mean,mapping_wire_span_total,tree_edge_span_max,estimated_wire_span_max,merge_fanout_max
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_23,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,1995,1201,5,5,1598,436,0.27284105131414266,4,1,0.24341142020497805,0.5563689604685212,0.9736456808199122,0.9736456808199122,0.0,0.0,6,2.875,46,2,6,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_24,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2024,1172,6,7,1598,457,0.285982478097622,4,1,0.24694973157637873,0.4890190336749634,0.9877989263055149,0.9877989263055149,0.0,0.0,5,2.25,36,2,5,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_25,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2024,1172,6,7,1598,455,0.28473091364205255,4,1,0.24694973157637873,0.4084919472913616,0.9877989263055149,0.9877989263055149,0.0,0.0,5,2.875,46,2,5,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_26,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2013,1183,6,7,1598,453,0.2834793491864831,4,0,0.2457275390625,0.40576171875,0.98291015625,0.98291015625,0.0,0.0,5,2.75,44,2,5,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_27,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2004,1192,6,6,1598,447,0.27972465581977474,3,0,0.24462890625,0.326171875,0.978515625,0.978515625,0.0,0.0,6,2.625,42,2,6,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_28,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2024,1172,7,7,1598,456,0.2853566958698373,4,1,0.24694973157637873,0.40800390434358225,0.9877989263055149,0.9877989263055149,0.0,0.0,6,2.625,42,2,6,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_29,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2024,1172,6,6,1598,453,0.2834793491864831,4,1,0.24694973157637873,0.4075158613958028,0.9877989263055149,0.9877989263055149,0.0,0.0,5,2.5,40,2,5,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_30,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2015,1181,5,7,1598,451,0.28222778473091364,4,1,0.24585163494387507,0.40263543191800877,0.9834065397755003,0.9834065397755003,0.0,0.0,5,2.625,42,2,5,4
n16_boundary_move,16,16,0,0.0,2,5,155,quadrant_boundary_move,shuffle_31,27bea64c15c7498854b567559170d6051b268bc45cdafed25f9625a44270ce11,3196,2004,1192,5,7,1598,442,0.2765957446808511,4,1,0.2445095168374817,0.47486578818936065,0.9780380673499268,0.9780380673499268,0.0,0.0,6,2.25,36,2,6,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,identity,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2037,1255,5,5,1646,690,0.41919805589307413,3,5,0.24805163175840234,0.9922065270336093,0.9922065270336093,0.9922065270336093,0.0,0.0,0,0.0,0,2,2,4
