name,workload,kind,block_size,link_width,pins,charged_storage_bits,offered,accepted,overrun,delivered,blocks,raw_blocks,link_bits,link_cycles,bits_per_event,events_per_pin_cycle,average_latency,max_latency,drain_cycle
moving_hotspot_multi_disperse_s3301,moving_hotspot,raw,16,2,5,266,1821,1011,810,1011,64,64,4044,2086,4.0,0.09693192713326941,72.56083086053413,93,2112
moving_hotspot_multi_disperse_s3301,moving_hotspot,codec,16,2,5,266,1821,1011,810,1011,64,64,4044,2086,4.0,0.09693192713326941,72.56083086053413,93,2112
moving_hotspot_multi_disperse_s3301,moving_hotspot,raw,16,4,8,266,1821,1815,6,1815,114,114,7260,1929,4.0,0.11761275272161742,33.27052341597796,40,2080
moving_hotspot_multi_disperse_s3301,moving_hotspot,codec,16,4,8,266,1821,1815,6,1815,114,113,7253,1928,3.9961432506887054,0.11767375518672199,33.23526170798898,40,2080
moving_hotspot_multi_disperse_s3301,moving_hotspot,raw,32,1,3,522,1821,555,1266,555,18,18,2220,2238,4.0,0.08266309204647006,282.24504504504506,368,2282
moving_hotspot_multi_disperse_s3301,moving_hotspot,codec,32,1,3,522,1821,555,1266,555,18,18,2220,2238,4.0,0.08266309204647006,282.24504504504506,368,2282
moving_hotspot_multi_disperse_s3301,moving_hotspot,raw,32,2,5,522,1821,1034,787,1034,33,33,4136,2101,4.0,0.09842931937172775,136.52417794970987,172,2155
moving_hotspot_multi_disperse_s3301,moving_hotspot,codec,32,2,5,522,1821,1034,787,1034,33,33,4136,2101,4.0,0.09842931937172775,136.52417794970987,172,2155
moving_hotspot_multi_disperse_s3301,moving_hotspot,raw,32,4,8,522,1821,1821,0,1821,57,57,7284,1878,4.0,0.12120607028753994,66.03020318506316,74,2110
moving_hotspot_multi_disperse_s3301,moving_hotspot,codec,32,4,8,522,1821,1821,0,1821,57,57,7284,1878,4.0,0.12120607028753994,66.03020318506316,74,2110
moving_hotspot_multi_row_s3301,moving_hotspot,raw,4,1,3,74,1821,494,1327,494,124,124,1976,2100,4.0,0.0784126984126984,62.73076923076923,100,2104
moving_hotspot_multi_row_s3301,moving_hotspot,codec,4,1,3,74,1821,494,1327,494,124,124,1976,2100,4.0,0.0784126984126984,62.73076923076923,100,2104
moving_hotspot_multi_row_s3301,moving_hotspot,raw,4,2,5,74,1821,919,902,919,230,230,3676,2068,4.0,0.08887814313346228,26.085963003264418,42,2073
moving_hotspot_multi_row_s3301,moving_hotspot,codec,4,2,5,74,1821,919,902,919,230,230,3676,2068,4.0,0.08887814313346228,26.085963003264418,42,2073
moving_hotspot_multi_row_s3301,moving_hotspot,raw,4,4,8,74,1821,1638,183,1638,410,410,6552,2048,4.0,0.0999755859375,10.786324786324787,18,2058
moving_hotspot_multi_row_s3301,moving_hotspot,codec,4,4,8,74,1821,1639,182,1639,410,402,6528,2048,3.9829164124466137,0.10003662109375,10.796827333740085,18,2058
moving_hotspot_multi_row_s3301,moving_hotspot,raw,8,1,3,138,1821,513,1308,513,65,65,2052,2117,4.0,0.0807746811525744,91.5458089668616,129,2127
moving_hotspot_multi_row_s3301,moving_hotspot,codec,8,1,3,138,1821,514,1307,514,65,63,2050,2115,3.9883268482490273,0.0810086682427108,91.38715953307393,129,2123
moving_hotspot_multi_row_s3301,moving_hotspot,raw,8,2,5,138,1821,975,846,975,122,122,3900,2072,4.0,0.09411196911196912,41.17641025641026,60,2085
moving_hotspot_multi_row_s3301,moving_hotspot,codec,8,2,5,138,1821,975,846,975,122,122,3900,2072,4.0,0.09411196911196912,41.17641025641026,60,2085
moving_hotspot_multi_row_s3301,moving_hotspot,raw,8,4,8,138,1821,1782,39,1782,223,223,7128,2005,4.0,0.11109725685785536,17.531986531986533,22,2065
moving_hotspot_multi_row_s3301,moving_hotspot,codec,8,4,8,138,1821,1785,36,1785,224,218,7106,2005,3.980952380952381,0.11128428927680797,17.47563025210084,22,2066
moving_hotspot_multi_row_s3301,moving_hotspot,raw,16,1,3,266,1821,530,1291,530,34,34,2120,2154,4.0,0.08201795109873104,155.04528301886793,190,2177
moving_hotspot_multi_row_s3301,moving_hotspot,codec,16,1,3,266,1821,532,1289,532,34,33,2125,2159,3.994360902255639,0.08213679172456384,154.8890977443609,190,2177
moving_hotspot_multi_row_s3301,moving_hotspot,raw,16,2,5,266,1821,1011,810,1011,64,64,4044,2086,4.0,0.09693192713326941,72.32640949554896,92,2112
moving_hotspot_multi_row_s3301,moving_hotspot,codec,16,2,5,266,1821,1011,810,1011,64,64,4044,2086,4.0,0.09693192713326941,72.32640949554896,92,2112
moving_hotspot_multi_row_s3301,moving_hotspot,raw,16,4,8,266,1821,1815,6,1815,114,114,7260,1929,4.0,0.11761275272161742,33.271625344352614,40,2080
moving_hotspot_multi_row_s3301,moving_hotspot,codec,16,4,8,266,1821,1815,6,1815,114,112,7254,1929,3.996694214876033,0.11761275272161742,33.271625344352614,40,2080
moving_hotspot_multi_row_s3301,moving_hotspot,raw,32,1,3,522,1821,555,1266,555,18,18,2220,2238,4.0,0.08266309204647006,281.4630630630631,369,2282
moving_hotspot_multi_row_s3301,moving_hotspot,codec,32,1,3,522,1821,555,1266,555,18,16,2206,2224,3.9747747747747746,0.08318345323741007,279.0072072072072,368,2268
moving_hotspot_multi_row_s3301,moving_hotspot,raw,32,2,5,522,1821,1034,787,1034,33,33,4136,2101,4.0,0.09842931937172775,136.34429400386847,174,2155
moving_hotspot_multi_row_s3301,moving_hotspot,codec,32,2,5,522,1821,1034,787,1034,33,33,4136,2101,4.0,0.09842931937172775,136.34429400386847,174,2155
moving_hotspot_multi_row_s3301,moving_hotspot,raw,32,4,8,522,1821,1821,0,1821,57,57,7284,1878,4.0,0.12120607028753994,66.03020318506316,74,2110
moving_hotspot_multi_row_s3301,moving_hotspot,codec,32,4,8,522,1821,1821,0,1821,57,56,7281,1878,3.9983525535420097,0.12120607028753994,66.03020318506316,74,2110
moving_hotspot_single_s3301,moving_hotspot,raw,4,1,3,74,1821,492,1329,492,123,123,1968,2091,4.0,0.0784313725490196,45.764227642276424,81,2097
moving_hotspot_single_s3301,moving_hotspot,codec,4,1,3,74,1821,493,1328,493,124,122,1962,2086,3.979716024340771,0.07877916267178012,45.98580121703854,82,2089
moving_hotspot_single_s3301,moving_hotspot,raw,4,2,5,74,1821,916,905,916,229,229,3664,2061,4.0,0.08888888888888889,20.310043668122272,33,2067
moving_hotspot_single_s3301,moving_hotspot,codec,4,2,5,74,1821,958,863,958,240,197,3599,2061,3.75678496868476,0.09296458030082484,19.32463465553236,35,2065
moving_hotspot_single_s3301,moving_hotspot,raw,4,4,8,74,1821,1630,191,1630,408,408,6520,2038,4.0,0.09997546614327772,9.89079754601227,14,2056
moving_hotspot_single_s3301,moving_hotspot,codec,4,4,8,74,1821,1702,119,1702,426,235,5739,2004,3.371915393654524,0.1061626746506986,9.180376028202115,13,2056
moving_hotspot_single_s3301,moving_hotspot,raw,8,1,3,138,1821,510,1311,510,64,64,2040,2104,4.0,0.08079847908745247,78.74313725490197,126,2116
moving_hotspot_single_s3301,moving_hotspot,codec,8,1,3,138,1821,516,1305,516,65,62,2039,2104,3.951550387596899,0.0817490494296578,77.60852713178295,125,2114
moving_hotspot_single_s3301,moving_hotspot,raw,8,2,5,138,1821,972,849,972,122,122,3888,2066,4.0,0.0940948693126815,36.1059670781893,49,2076
moving_hotspot_single_s3301,moving_hotspot,codec,8,2,5,138,1821,1014,807,1014,127,93,3842,2065,3.7889546351084813,0.09820823244552059,34.527613412228796,48,2077
moving_hotspot_single_s3301,moving_hotspot,raw,8,4,8,138,1821,1772,49,1772,222,222,7088,1994,4.0,0.11108324974924774,17.398984198645596,21,2065
moving_hotspot_single_s3301,moving_hotspot,codec,8,4,8,138,1821,1812,9,1812,227,94,5857,1791,3.2323399558498895,0.12646566164154105,16.161147902869757,19,2065
moving_hotspot_single_s3301,moving_hotspot,raw,16,1,3,266,1821,530,1291,530,34,34,2120,2154,4.0,0.08201795109873104,144.17169811320755,189,2177
moving_hotspot_single_s3301,moving_hotspot,codec,16,1,3,266,1821,543,1278,543,34,28,2110,2144,3.8858195211786373,0.08442164179104478,140.10681399631676,189,2173
moving_hotspot_single_s3301,moving_hotspot,raw,16,2,5,266,1821,1010,811,1010,64,64,4040,2084,4.0,0.09692898272552783,67.9019801980198,87,2111
moving_hotspot_single_s3301,moving_hotspot,codec,16,2,5,266,1821,1076,745,1076,68,38,3986,2076,3.704460966542751,0.10366088631984585,63.237918215613384,88,2101
moving_hotspot_single_s3301,moving_hotspot,raw,16,4,8,266,1821,1813,8,1813,114,114,7252,1927,4.0,0.11760508562532433,33.25703254274683,40,2080
moving_hotspot_single_s3301,moving_hotspot,codec,16,4,8,266,1821,1820,1,1820,114,31,5891,1649,3.236813186813187,0.13796240145542754,31.55989010989011,37,2079
moving_hotspot_single_s3301,moving_hotspot,raw,32,1,3,522,1821,553,1268,553,18,18,2212,2230,4.0,0.08266068759342302,273.0361663652803,366,2272
moving_hotspot_single_s3301,moving_hotspot,codec,32,1,3,522,1821,583,1238,583,19,9,2210,2229,3.79073756432247,0.08718408852998355,258.12006861063463,365,2272
moving_hotspot_single_s3301,moving_hotspot,raw,32,2,5,522,1821,1032,789,1032,33,33,4128,2097,4.0,0.09842632331902718,131.5717054263566,169,2153
moving_hotspot_single_s3301,moving_hotspot,codec,32,2,5,522,1821,1097,724,1097,35,18,4073,2080,3.7128532360984505,0.10548076923076923,122.31449407474932,167,2135
moving_hotspot_single_s3301,moving_hotspot,raw,32,4,8,522,1821,1821,0,1821,57,57,7284,1878,4.0,0.12120607028753994,66.03020318506316,74,2110
moving_hotspot_single_s3301,moving_hotspot,codec,32,4,8,522,1821,1821,0,1821,57,8,5897,1568,3.2383305875892368,0.1451690051020408,62.15321252059308,74,2106
moving_hotspot_single_s3302,moving_hotspot,raw,4,1,3,74,1827,490,1337,490,123,123,1960,2083,4.0,0.07841254600736118,45.251020408163264,81,2088
moving_hotspot_single_s3302,moving_hotspot,codec,4,1,3,74,1827,494,1333,494,124,119,1957,2081,3.9615384615384617,0.07912862405894602,44.47165991902834,68,2086
moving_hotspot_single_s3302,moving_hotspot,raw,4,2,5,74,1827,915,912,915,229,229,3660,2059,4.0,0.08887809616318601,20.338797814207652,33,2065
moving_hotspot_single_s3302,moving_hotspot,codec,4,2,5,74,1827,960,867,960,240,186,3582,2058,3.73125,0.09329446064139942,19.046875,33,2065
moving_hotspot_single_s3302,moving_hotspot,raw,4,4,8,74,1827,1631,196,1631,408,408,6524,2039,4.0,0.09998773908778813,9.909871244635193,13,2056
moving_hotspot_single_s3302,moving_hotspot,codec,4,4,8,74,1827,1722,105,1722,431,214,5677,2013,3.296747967479675,0.10692995529061103,8.997677119628339,13,2056
moving_hotspot_single_s3302,moving_hotspot,raw,8,1,3,138,1827,508,1319,508,64,64,2032,2096,4.0,0.08078880407124682,77.69685039370079,116,2108
moving_hotspot_single_s3302,moving_hotspot,codec,8,1,3,138,1827,514,1313,514,65,62,2039,2104,3.9669260700389106,0.0814321926489227,76.5136186770428,125,2114
moving_hotspot_single_s3302,moving_hotspot,raw,8,2,5,138,1827,971,856,971,122,122,3884,2064,4.0,0.0940891472868217,35.83728115345005,47,2076
moving_hotspot_single_s3302,moving_hotspot,codec,8,2,5,138,1827,1050,777,1050,132,85,3823,2067,3.640952380952381,0.10159651669085631,33.042857142857144,48,2081
moving_hotspot_single_s3302,moving_hotspot,raw,8,4,8,138,1827,1778,49,1778,223,223,7112,2001,4.0,0.11106946526736632,17.369516310461194,21,2064
moving_hotspot_single_s3302,moving_hotspot,codec,8,4,8,138,1827,1817,10,1817,228,79,5777,1784,3.179416620803522,0.1273122197309417,16.11832691249312,20,2062
moving_hotspot_single_s3302,moving_hotspot,raw,16,1,3,266,1827,528,1299,528,33,33,2112,2145,4.0,0.08205128205128205,143.71022727272728,188,2177
moving_hotspot_single_s3302,moving_hotspot,codec,16,1,3,266,1827,541,1286,541,34,28,2102,2136,3.88539741219963,0.08442571785268414,138.74121996303143,188,2165
moving_hotspot_single_s3302,moving_hotspot,raw,16,2,5,266,1827,1010,817,1010,64,64,4040,2084,4.0,0.09692898272552783,67.78316831683168,89,2113
moving_hotspot_single_s3302,moving_hotspot,codec,16,2,5,266,1827,1092,735,1092,69,34,3971,2072,3.6364468864468864,0.10540540540540541,62.006410256410255,89,2099
moving_hotspot_single_s3302,moving_hotspot,raw,16,4,8,266,1827,1822,5,1822,114,114,7288,1936,4.0,0.11763946280991736,33.2436882546652,38,2079
moving_hotspot_single_s3302,moving_hotspot,codec,16,4,8,266,1827,1827,0,1827,115,25,5682,1603,3.110016420361248,0.14246724890829696,31.030103995621236,37,2078
moving_hotspot_single_s3302,moving_hotspot,raw,32,1,3,522,1827,552,1275,552,18,18,2208,2226,4.0,0.08265947888589398,272.0,366,2269
moving_hotspot_single_s3302,moving_hotspot,codec,32,1,3,522,1827,618,1209,618,20,4,2196,2216,3.5533980582524274,0.09296028880866426,239.5453074433657,353,2261
moving_hotspot_single_s3302,moving_hotspot,raw,32,2,5,522,1827,1030,797,1030,33,33,4120,2093,4.0,0.09842331581462016,131.4009708737864,169,2153
moving_hotspot_single_s3302,moving_hotspot,codec,32,2,5,522,1827,1188,639,1188,38,13,4097,2099,3.4486531986531985,0.11319676036207718,113.1489898989899,164,2161
moving_hotspot_single_s3302,moving_hotspot,raw,32,4,8,522,1827,1827,0,1827,58,58,7308,1885,4.0,0.12115384615384615,66.03557744937055,73,2111
moving_hotspot_single_s3302,moving_hotspot,codec,32,4,8,522,1827,1827,0,1827,58,6,5668,1514,3.1023535851122057,0.15084214002642007,60.583470169677064,69,2108
phase_transition_s3501,phase_transition,raw,4,1,3,74,3139,666,2473,666,229,229,2664,2893,4.0,0.07673695126166609,69.32582582582583,101,4096
phase_transition_s3501,phase_transition,codec,4,1,3,74,3139,666,2473,666,229,229,2664,2893,4.0,0.07673695126166609,69.32582582582583,101,4096
phase_transition_s3501,phase_transition,raw,4,2,5,74,3139,1098,2041,1098,341,341,4392,2537,4.0,0.08655892786756011,36.04280510018215,53,4096
phase_transition_s3501,phase_transition,codec,4,2,5,74,3139,1098,2041,1098,341,341,4392,2537,4.0,0.08655892786756011,36.04280510018215,53,4096
phase_transition_s3501,phase_transition,raw,4,4,8,74,3139,1822,1317,1822,524,524,7288,2346,4.0,0.09708013640238704,16.09001097694841,29,4096
phase_transition_s3501,phase_transition,codec,4,4,8,74,3139,1822,1317,1822,524,524,7288,2346,4.0,0.09708013640238704,16.09001097694841,29,4096
phase_transition_s3501,phase_transition,raw,8,1,3,138,3139,684,2455,684,131,131,2736,2867,4.0,0.07952563655388908,96.54093567251462,131,4096
phase_transition_s3501,phase_transition,codec,8,1,3,138,3139,705,2434,705,133,105,2736,2869,3.880851063829787,0.08191007319623562,92.55886524822695,128,4096
phase_transition_s3501,phase_transition,raw,8,2,5,138,3139,1153,1986,1153,194,194,4612,2500,4.0,0.09224,49.64353859496964,67,4096
phase_transition_s3501,phase_transition,codec,8,2,5,138,3139,1169,1970,1169,196,164,4580,2502,3.917878528656972,0.09344524380495603,48.870829769033364,66,4096
phase_transition_s3501,phase_transition,raw,8,4,8,138,3139,1989,1150,1989,299,299,7956,2288,4.0,0.10866477272727272,22.43036701860231,42,4096
phase_transition_s3501,phase_transition,codec,8,4,8,138,3139,1989,1150,1989,299,280,7899,2288,3.971342383107089,0.10866477272727272,22.43036701860231,42,4096
phase_transition_s3501,phase_transition,raw,16,1,3,266,3139,694,2445,694,57,57,2776,2833,4.0,0.08165666549005765,158.11527377521614,203,4096
phase_transition_s3501,phase_transition,codec,16,1,3,266,3139,734,2405,734,60,32,2752,2812,3.749318801089918,0.08700806069227122,146.80381471389646,190,4096
phase_transition_s3501,phase_transition,raw,16,2,5,266,3139,1182,1957,1182,89,89,4728,2453,4.0,0.09637178964533225,82.48815566835871,149,4096
phase_transition_s3501,phase_transition,codec,16,2,5,266,3139,1222,1917,1222,92,57,4683,2451,3.8322422258592472,0.09971440228478172,79.7520458265139,149,4096
phase_transition_s3501,phase_transition,raw,16,4,8,266,3139,2060,1079,2060,144,144,8240,2204,4.0,0.11683303085299455,39.716504854368935,133,4096
phase_transition_s3501,phase_transition,codec,16,4,8,266,3139,2067,1072,2067,145,119,8158,2204,3.9467827769714563,0.11723003629764066,39.425253991291726,133,4096
phase_transition_s3501,phase_transition,raw,32,1,3,522,3139,712,2427,712,25,25,2848,2873,4.0,0.08260819120547627,290.29213483146066,422,4096
phase_transition_s3501,phase_transition,codec,32,1,3,522,3139,739,2400,739,26,17,2837,2863,3.838971583220568,0.08604028408429386,278.5575101488498,422,4096
phase_transition_s3501,phase_transition,raw,32,2,5,522,3139,1205,1934,1205,41,41,4820,2451,4.0,0.09832721338229294,154.86390041493775,368,4096
phase_transition_s3501,phase_transition,codec,32,2,5,522,3139,1230,1909,1230,41,28,4805,2450,3.9065040650406506,0.10040816326530612,152.06341463414634,378,4096
phase_transition_s3501,phase_transition,raw,32,4,8,522,3139,2091,1048,2091,68,68,8364,2159,4.0,0.12106299212598425,78.30033476805356,329,4096
phase_transition_s3501,phase_transition,codec,32,4,8,522,3139,2099,1040,2099,69,56,8301,2154,3.954740352548833,0.12180826369545032,78.0495474035255,359,4096
phase_transition_s3502,phase_transition,raw,4,1,3,74,3167,688,2479,688,233,233,2752,2985,4.0,0.0768285873813512,68.40988372093024,101,4096
phase_transition_s3502,phase_transition,codec,4,1,3,74,3167,688,2479,688,233,233,2752,2985,4.0,0.0768285873813512,68.40988372093024,101,4096
phase_transition_s3502,phase_transition,raw,4,2,5,74,3167,1116,2051,1116,346,346,4464,2578,4.0,0.08657874321179208,35.51254480286738,53,4096
phase_transition_s3502,phase_transition,codec,4,2,5,74,3167,1116,2051,1116,346,346,4464,2578,4.0,0.08657874321179208,35.51254480286738,53,4096
phase_transition_s3502,phase_transition,raw,4,4,8,74,3167,1840,1327,1840,529,529,7360,2369,4.0,0.0970873786407767,16.020652173913042,29,4096
phase_transition_s3502,phase_transition,codec,4,4,8,74,3167,1840,1327,1840,529,529,7360,2369,4.0,0.0970873786407767,16.020652173913042,29,4096
phase_transition_s3502,phase_transition,raw,8,1,3,138,3167,702,2465,702,128,128,2808,2936,4.0,0.07970027247956403,94.85754985754986,131,4096
phase_transition_s3502,phase_transition,codec,8,1,3,138,3167,725,2442,725,131,101,2810,2941,3.8758620689655174,0.08217159696248441,92.18620689655172,129,4096
phase_transition_s3502,phase_transition,raw,8,2,5,138,3167,1170,1997,1170,189,189,4680,2529,4.0,0.09252669039145907,49.9025641025641,67,4096
phase_transition_s3502,phase_transition,codec,8,2,5,138,3167,1188,1979,1188,191,155,4644,2531,3.909090909090909,0.09387593836428289,48.81565656565657,66,4096
phase_transition_s3502,phase_transition,raw,8,4,8,138,3167,2009,1158,2009,294,294,8036,2303,4.0,0.10904255319148937,22.566948730711797,44,4096
phase_transition_s3502,phase_transition,codec,8,4,8,138,3167,2009,1158,2009,294,279,7991,2303,3.9776007964161275,0.10904255319148937,22.566948730711797,44,4096
phase_transition_s3502,phase_transition,raw,16,1,3,266,3167,718,2449,718,57,57,2872,2929,4.0,0.08171161943780585,156.98885793871867,194,4096
phase_transition_s3502,phase_transition,codec,16,1,3,266,3167,761,2406,761,60,28,2844,2904,3.7371879106438897,0.08735078053259872,146.26806833114324,189,4096
phase_transition_s3502,phase_transition,raw,16,2,5,266,3167,1205,1962,1205,88,88,4820,2498,4.0,0.09647718174539632,82.64647302904564,127,4096
phase_transition_s3502,phase_transition,codec,16,2,5,266,3167,1239,1928,1239,90,59,4771,2491,3.850686037126715,0.09947812123645122,80.1226795803067,127,4096
phase_transition_s3502,phase_transition,raw,16,4,8,266,3167,2087,1080,2087,143,143,8348,2230,4.0,0.11698430493273543,39.940584571154766,113,4096
phase_transition_s3502,phase_transition,codec,16,4,8,266,3167,2093,1074,2093,144,127,8297,2231,3.9641662685140946,0.1172680412371134,39.80172001911132,113,4096
phase_transition_s3502,phase_transition,raw,32,1,3,522,3167,720,2447,720,24,24,2880,2904,4.0,0.08264462809917356,288.5652777777778,408,4096
phase_transition_s3502,phase_transition,codec,32,1,3,522,3167,744,2423,744,25,16,2885,2910,3.877688172043011,0.0852233676975945,280.7755376344086,408,4096
phase_transition_s3502,phase_transition,raw,32,2,5,522,3167,1222,1945,1222,40,40,4888,2484,4.0,0.09838969404186795,154.3126022913257,344,4096
phase_transition_s3502,phase_transition,codec,32,2,5,522,3167,1263,1904,1263,41,25,4868,2483,3.8543151227236736,0.10173177607732582,149.52573238321457,344,4096
phase_transition_s3502,phase_transition,raw,32,4,8,522,3167,2120,1047,2120,68,68,8480,2188,4.0,0.12111517367458867,77.88207547169812,312,4096
phase_transition_s3502,phase_transition,codec,32,4,8,522,3167,2124,1043,2124,68,57,8431,2184,3.96939736346516,0.12156593406593406,77.79755178907722,312,4096
retrigger_affine,retrigger,raw,4,1,3,74,512,452,60,452,128,128,1808,1936,4.0,0.07782369146005509,26.761061946902654,34,2048
retrigger_affine,retrigger,codec,4,1,3,74,512,512,0,512,128,0,1600,1728,3.125,0.09876543209876543,16.5,17,2048
retrigger_affine,retrigger,raw,4,2,5,74,512,512,0,512,128,128,2048,1152,4.0,0.08888888888888889,12.0,12,2048
retrigger_affine,retrigger,codec,4,2,5,74,512,512,0,512,128,0,1600,992,3.125,0.1032258064516129,10.75,11,2048
retrigger_affine,retrigger,raw,4,4,8,74,512,512,0,512,128,128,2048,640,4.0,0.1,8.0,8,2048
retrigger_affine,retrigger,codec,4,4,8,74,512,512,0,512,128,0,1600,624,3.125,0.10256410256410256,7.875,8,2048
retrigger_affine,retrigger,raw,8,1,3,138,512,407,105,407,128,128,1628,1756,4.0,0.0772589217919514,29.877149877149876,34,2048
retrigger_affine,retrigger,codec,8,1,3,138,512,512,0,512,128,0,1600,1728,3.125,0.09876543209876543,24.5,25,2048
retrigger_affine,retrigger,raw,8,2,5,138,512,512,0,512,128,128,2048,1152,4.0,0.08888888888888889,20.0,20,2048
retrigger_affine,retrigger,codec,8,2,5,138,512,512,0,512,128,0,1600,992,3.125,0.1032258064516129,18.75,19,2048
retrigger_affine,retrigger,raw,8,4,8,138,512,512,0,512,128,128,2048,640,4.0,0.1,16.0,16,2048
retrigger_affine,retrigger,codec,8,4,8,138,512,512,0,512,128,0,1600,624,3.125,0.10256410256410256,15.875,16,2048
retrigger_affine,retrigger,raw,16,1,3,266,512,477,35,477,30,30,1908,1938,4.0,0.08204334365325078,110.35220125786164,146,2048
retrigger_affine,retrigger,codec,16,1,3,266,512,512,0,512,32,0,1364,1396,2.6640625,0.12225405921680993,75.125,94,2048
retrigger_affine,retrigger,raw,16,2,5,266,512,512,0,512,32,32,2048,1056,4.0,0.09696969696969697,64.5,81,2048
retrigger_affine,retrigger,codec,16,2,5,266,512,512,0,512,32,0,1364,730,2.6640625,0.14027397260273972,54.3125,72,2048
retrigger_affine,retrigger,raw,16,4,8,266,512,512,0,512,32,32,2048,544,4.0,0.11764705882352941,48.5,65,2048
retrigger_affine,retrigger,codec,16,4,8,266,512,512,0,512,32,0,1364,397,2.6640625,0.16120906801007556,43.90625,61,2048
retrigger_affine,retrigger,raw,32,1,3,522,512,481,31,481,16,16,1924,1940,4.0,0.08264604810996563,215.9106029106029,277,2090
retrigger_affine,retrigger,codec,32,1,3,522,512,512,0,512,16,0,1284,1300,2.5078125,0.13128205128205128,150.75,194,2048
retrigger_affine,retrigger,raw,32,2,5,522,512,512,0,512,16,16,2048,1040,4.0,0.09846153846153846,134.5,173,2048
retrigger_affine,retrigger,codec,32,2,5,522,512,512,0,512,16,0,1284,666,2.5078125,0.15375375375375375,111.125,152,2048
retrigger_affine,retrigger,raw,32,4,8,522,512,512,0,512,16,16,2048,528,4.0,0.12121212121212122,102.5,141,2048
retrigger_affine,retrigger,codec,32,4,8,522,512,512,0,512,16,0,1284,349,2.5078125,0.1833810888252149,91.3125,131,2048
retrigger_identity,retrigger,raw,4,1,3,74,512,452,60,452,128,128,1808,1936,4.0,0.07782369146005509,26.761061946902654,34,2048
retrigger_identity,retrigger,codec,4,1,3,74,512,512,0,512,128,0,1592,1720,3.109375,0.09922480620155039,16.4375,17,2048
retrigger_identity,retrigger,raw,4,2,5,74,512,512,0,512,128,128,2048,1152,4.0,0.08888888888888889,12.0,12,2048
retrigger_identity,retrigger,codec,4,2,5,74,512,512,0,512,128,0,1592,988,3.109375,0.10364372469635627,10.71875,11,2048
retrigger_identity,retrigger,raw,4,4,8,74,512,512,0,512,128,128,2048,640,4.0,0.1,8.0,8,2048
retrigger_identity,retrigger,codec,4,4,8,74,512,512,0,512,128,0,1592,622,3.109375,0.10289389067524116,7.859375,8,2048
retrigger_identity,retrigger,raw,8,1,3,138,512,407,105,407,128,128,1628,1756,4.0,0.0772589217919514,29.877149877149876,34,2048
retrigger_identity,retrigger,codec,8,1,3,138,512,512,0,512,128,0,1592,1720,3.109375,0.09922480620155039,24.4375,25,2048
retrigger_identity,retrigger,raw,8,2,5,138,512,512,0,512,128,128,2048,1152,4.0,0.08888888888888889,20.0,20,2048
retrigger_identity,retrigger,codec,8,2,5,138,512,512,0,512,128,0,1592,988,3.109375,0.10364372469635627,18.71875,19,2048
retrigger_identity,retrigger,raw,8,4,8,138,512,512,0,512,128,128,2048,640,4.0,0.1,16.0,16,2048
retrigger_identity,retrigger,codec,8,4,8,138,512,512,0,512,128,0,1592,622,3.109375,0.10289389067524116,15.859375,16,2048
retrigger_identity,retrigger,raw,16,1,3,266,512,477,35,477,30,30,1908,1938,4.0,0.08204334365325078,110.35220125786164,146,2048
retrigger_identity,retrigger,codec,16,1,3,266,512,512,0,512,32,0,1356,1388,2.6484375,0.12295869356388088,74.875,94,2048
retrigger_identity,retrigger,raw,16,2,5,266,512,512,0,512,32,32,2048,1056,4.0,0.09696969696969697,64.5,81,2048
retrigger_identity,retrigger,codec,16,2,5,266,512,512,0,512,32,0,1356,726,2.6484375,0.14104683195592285,54.1875,72,2048
retrigger_identity,retrigger,raw,16,4,8,266,512,512,0,512,32,32,2048,544,4.0,0.11764705882352941,48.5,65,2048
retrigger_identity,retrigger,codec,16,4,8,266,512,512,0,512,32,0,1356,395,2.6484375,0.1620253164556962,43.84375,61,2048
retrigger_identity,retrigger,raw,32,1,3,522,512,481,31,481,16,16,1924,1940,4.0,0.08264604810996563,215.9106029106029,277,2090
retrigger_identity,retrigger,codec,32,1,3,522,512,512,0,512,16,0,1276,1292,2.4921875,0.13209494324045407,150.25,194,2048
retrigger_identity,retrigger,raw,32,2,5,522,512,512,0,512,16,16,2048,1040,4.0,0.09846153846153846,134.5,173,2048
retrigger_identity,retrigger,codec,32,2,5,522,512,512,0,512,16,0,1276,662,2.4921875,0.15468277945619335,110.875,152,2048
retrigger_identity,retrigger,raw,32,4,8,522,512,512,0,512,16,16,2048,528,4.0,0.12121212121212122,102.5,141,2048
retrigger_identity,retrigger,codec,32,4,8,522,512,512,0,512,16,0,1276,347,2.4921875,0.1844380403458213,91.1875,131,2048
rotating_victim_affine,rotating_victim,raw,4,1,3,74,4217,980,3237,980,245,245,3920,4165,4.0,0.0784313725490196,85.00204081632653,101,4171
rotating_victim_affine,rotating_victim,codec,4,1,3,74,4217,980,3237,980,245,245,3920,4165,4.0,0.0784313725490196,85.00204081632653,101,4171
rotating_victim_affine,rotating_victim,raw,4,2,5,74,4217,1834,2383,1834,459,459,7336,4127,4.0,0.08887811969953961,37.56161395856052,53,4131
rotating_victim_affine,rotating_victim,codec,4,2,5,74,4217,1834,2383,1834,459,459,7336,4127,4.0,0.08887811969953961,37.56161395856052,53,4131
rotating_victim_affine,rotating_victim,raw,4,4,8,74,4217,3284,933,3284,821,821,13136,4105,4.0,0.1,14.83373934226553,26,4111
